"483","B02.9","Półpasiec bez powikłań"
"484","B03","Ospa prawdziwa1"
"485","B04","Ospa małpia"
"486","B05","Odra"
"487","B05.0","Odra powikłana przez zapalenie mózgu (G05.1*)"
"488","B05.1","Odra powikłana przez zapalenie opon mózgowych (G02.0*)"
"489","B05.2","Odra powikłana przez zapalenie płuc (J17.1*)"
"490","B05.3","Odra powikłana przez zapalenie ucha środkowego (H67.1*)"
"491","B05.4","Odra z powikłaniami jelitowymi"
"492","B05.8","Odra z innymi powikłaniami"
"493","B05.9","Odra bez powikłań"
"494","B06","Różyczka [rubeola]"
"495","B06.0","Różyczka z powikłaniami neurologicznymi"
"496","B06.8","Różyczka z innymi powikłaniami"
"497","B06.9","Różyczka bez powikłań"
"498","B07","Brodawki wirusowe"
"499","B08","Inne zakażenia wirusowe charakteryzujące się uszkodzeniem skóry i błon śluzowych, niesklasyfikowane gdzie indziej"
"500","B08.0","Inne zakażenia wywołane przez wirus z grupy orthopox"
"501","B08.1","Mięczak zakaźny"
"502","B08.2","Rumień nagły [choroba szósta]"
"503","B08.3","Rumień zakaźny [choroba piąta]"
"504","B08.4","Enterowirusowe pęcherzykowe zapalenie jamy ustnej z wypryskiem "
"505","B08.5","Enterowirusowe pęcherzykowe zapalenie gardła"
"506","B08.8","Inne określone zakażenia wirusowe charakteryzujące się uszkodzeniem skóry i błon śluzowych"
"507","B09","Nieokreślone zakażenia wirusowe charakteryzujące się uszkodzeniem skóry i błon śluzowych"
"508","B15","Ostre wirusowe zapalenie wątroby A"
"509","B15.0","Wirusowe zapalenie wątroby a ze śpiączką wątrobową"
"510","B15.9","Wirusowe zapalenie wątroby a bez śpiączki wątrobowej"
"511","B16","Ostre wirusowe zapalenie wątroby B"
"512","B16.0","Ostre wirusowe zapalenie wątroby B z nadkażeniem wirusem delta ze śpiączką wątrobową"
"513","B16.1","Ostre wirusowe zapalenie wątroby B z nadkażeniem wirusem delta bez śpiączki wątrobowej"
"514","B16.2","Ostre wirusowe zapalenie wątroby B bez nadkażenia wirusem delta ze śpiączką wątrobową"
"515","B16.9","Ostre wirusowe zapalenie wątroby B bez nadkażenia wirusem delta i bez śpiączki wątrobowej"
"516","B17","Inne ostre wirusowe zapalenia wątroby"
"517","B17.0","Ostre (nad)każenie wirusem delta u nosiciela wirusa zapalenia wątroby B"
"518","B17.1","Ostre wirusowe zapalenie wątroby C"
"519","B17.2","Ostre wirusowe zapalenie wątroby E"
"520","B17.8","Inne określone ostre wirusowe zapalenia wątroby"
"521","B18","Przewlekłe wirusowe zapalenie wątroby"
"522","B18.0","Przewlekłe wirusowe zapalenie wątroby B z wirusem delta"
"523","B18.1","Przewlekłe wirusowe zapalenie wątroby B bez wirusa delta "
"524","B18.2","Przewlekłe wirusowe zapalenie wątroby C"
"525","B18.8","Inne przewlekłe wirusowe zapalenia wątroby"
"526","B18.9","Przewlekłe zapalenie wątroby, nie określone"
"527","B19","Nieokreślone wirusowe zapalenie wątroby"
"528","B19.0","Nieokreślone wirusowe zapalenie wątroby ze śpiączką wątrobową "
"529","B19.9","Nieokreślone wirusowe zapalenie wątroby bez śpiączki wątrobowej "
"530","B20","Choroba wywołana przez ludzki wirus upośledzenia odporności [HIV], której skutkiem są choroby zakaźne i pasożytnicze"
"531","B20.0","Choroba wywołana przez HIV, której skutkiem są zakażenia wywołane przez mykobakterie"
"532","B20.1","Choroba wywołana przez HIV, której skutkiem są inne zakażenia bakteryjne"
"533","B20.2","Choroba wywołana przez HIV, której skutkiem jest cytomegalia "
"534","B20.3","Choroba wywołana przez HIV, której skutkiem są inne zakażenia wirusowe"
"535","B20.4","Choroba wywołana przez HIV, której skutkiem jest kandydoza "
"536","B20.5","Choroba wywołana przez HIV, której skutkiem są inne grzybice "
"537","B20.6","Choroba wywołana przez HIV, której skutkiem jest zapalenie płuc wywołane przez Pneumocystis carinii"
"538","B20.7","Choroba wywołana przez HIV, której skutkiem są zakażenia mnogie "
"539","B20.8","Choroba wywołana przez HIV, której skutkiem są inne choroby zakaźne i pasożytnicze"
"540","B20.9","Choroba wywołana przez HIV, której skutkiem są inne choroby zakaźne i pasożytnicze, nie określone"
"541","B21","Choroba wywołana przez ludzki wirus upośledzenia odporności [HIV], której skutkiem są nowotwory złośliwe"
"542","B21.0","Choroba wywołana przez HIV, której skutkiem jest mięsak Kaposiego"
"543","B21.1","Choroba wywołana przez HIV, której skutkiem jest chłoniak Burkitta"
"544","B21.2","Choroba wywołana przez HIV, której skutkiem są inne typy chłoniaków nie-Hodgkinowskich (nieziarniczych)"
"545","B21.3","Choroba wywołana przez HIV, której skutkiem są inne nowotwory złośliwe tkanki limfatycznej, układu krwiotwórczego i pokrewnych tkanek."
"546","B21.7","Choroba wywołana przez HIV, której skutkiem są mnogie nowotwory złośliwe"
"547","B21.8","Choroba wywołana przez HIV, której skutkiem są inne nowotwory złośliwe"
"548","B21.9","Choroba wywołana przez HIV, której skutkiem są nowotwory złośliwe, nie określone"
"549","B22","Choroba wywołana przez ludzki wirus upośledzenia odporności [HIV], której skutkiem są inne określone choroby"
"550","B22.0","Choroba wywołana przez HIV, której skutkiem jest encefalopatia "
"551","B22.1","Choroba wywołana przez HIV, której skutkiem jest limfoidalne śródmiąższowe zapalenie płuc"
"552","B22.2","Choroba wywołana przez HIV, której skutkiem jest zespół wyczerpania"
"553","B22.7","Choroba wywołana przez HIV, której skutkiem są mnogie choroby sklasyfikowane gdzie indziej"
"554","B23","Choroba wywołana przez ludzki wirus upośledzenia odporności [HIV], której skutkiem są inne stany"
"555","B23.0","Ostry zespół zakażenia HIV"
"556","B23.1","Choroba wywołana przez HIV, której skutkiem jest (trwała) uogólniona limfadenopatia"
"557","B23.2","Choroba"
"558","B23.8","Choroba wywołana przez HIV, której skutkiem są inne określone stany"
"559","B24","Choroba wywołana przez ludzki wirus upośledzenia odporności [HIV], nie określona"
"560","B25","Cytomegalia"
"561","B25.0","Cytomegalowirusowe zapalenie płuc (J17.1*)"
"562","B25.1","Cytomegalowirusowe zapalenie wątroby (K77.0*)"
"563","B25.2","Cytomegalowirusowe zapalenie trzustki (K87.1*)"
"564","B25.8","Inne choroby wywołane przez wirusa cytomegalii"
"565","B25.9","Choroba wywołana przez wirusa cytomegalii, nie określona "
"566","B26","Świnka"
"567","B26.0","Świnkowe zapalenie jądra (N51.1*)"
"568","B26.1","Świnkowe zapalenie opon mózgowych (G02.0*)"
"569","B26.2","Świnkowe zapalenie mózgu (G05.1*)"
"570","B26.3","Świnkowe zapalenie trzustki (K87.1*)"
"571","B26.8","Świnka z innymi powikłaniami"
"572","B26.9","Świnka bez komplikacji"
"573","B27","Mononukleoza zakaźna"
"574","B27.0","Mononukleoza wywołana przez wirusa opryszczki typ gamma"
"575","B27.1","Mononukleoza cytomegalowirusowa"
"576","B27.8","Inne postacie mononukleozy zakaźnej"
"577","B27.9","Mononukleoza zakaźna, nie określona"
"578","B30","Wirusowe zapalenie spojówek"
"579","B30.0","Zapalenie rogówki i spojówki wywołane przez adenowirusy (H19.2*)"
"580","B30.1","Zapalenie spojówek wywołane przez adenowirusy (H13.1*)"
"581","B30.2","Wirusowe zapalenie gardła i spojówek"
"582","B30.3","Ostre nagminne krwotoczne zapalenie spojówek enterowirusowe (H13.1*)"
"583","B30.8","Inne wirusowe zapalenia spojówek (H13.1*)"
"584","B30.9","Wirusowe zapalenie spojówek, nie określone"
"585","B33","Inne choroby wirusowe niesklasyfikowane gdzie indziej"
"586","B33.0","Nagminne zapalenie mięśni (nagminna pleurodynia)"
"587","B33.1","Choroba Ross River"
"588","B33.2","Wirusowe zapalenie serca"
"589","B33.3","Zakażenia retrowirusowe niesklasyfikowane gdzie indziej"
"590","B33.8","Inne określone choroby wirusowe"
"591","B34","Zakażenia wirusowe o nieustalonym umiejscowieniu"
"592","B34.0","Zakażenia adenowirusowe, nie określone"
"593","B34.1","Zakażenia enterowirusowe, nie określone"
"594","B34.2","Zakażenia koronawirusowe, nie określone"
"595","B34.3","Zakażenia parvowirusowe, nie określone"
"596","B34.4","Zakażenia papowawirusowe, nie określone"
"597","B34.8","Inne zakażenia wirusowe o nieustalonym umiejscowieniu"
"598","B34.9","Zakażenia wirusowe, nie określone"
"599","B35","Grzybice skóry [dermatofitozy]"
"600","B35.0","Grzybica owłosionej skóry głowy i brody"
"601","B35.1","Grzybica paznokci"
"602","B35.2","Grzybica rąk"
"603","B35.3","Grzybica stóp"
"604","B35.4","Grzybica ciała"
"605","B35.5","Grzybica łuskowata [tinea imbricata]"
"606","B35.6","Grzybica goleni"
"607","B35.8","Inne grzybice"
"608","B35.9","Grzybica skóry, nie określona"
"609","B36","Inne grzybice powierzchowne"
"610","B36.0","Łupież pstry [pityriasis versicolor]"
"611","B36.1","Grzybica czarna [tinea nigra]"
"612","B36.2","Piedra biała"
"613","B36.3","Piedra czarna"
"614","B36.8","Inne określone grzybice powierzchowne"
"615","B36.9","Grzybica powierzchowna, nie określona"
"616","B37","Kandydoza [Candidosis]"
"617","B37.0","Zapalenie jamy ustnej wywołane przez Candida"
"618","B37.1","Kandydoza płucna"
"619","B37.2","Kandydoza skóry i paznokci"
"620","B37.3","Kandydoza sromu i pochwy (N77.1*)"
"621","B37.4","Kandydoza umiejscowiona w innych częściach okolicy moczowo-płciowej"
"622","B37.5","Zapalenie opon mózgowych wywołane przez Candida (G02.1*) "
"623","B37.6","Zapalenie wsierdzia wywołane przez Candida (I39.8*)"
"624","B37.7","Posocznica wywołana przez Candida"
"625","B37.8","Kandydoza o innym umiejscowieniu"
"626","B37.9","Kandydoza, nie określona"
"627","B38","Kokcydioidomikoza"
"628","B38.0","Ostra kokcydioidomikoza płucna"
"629","B38.1","Przewlekła kokcydioidomikoza płucna"
"630","B38.2","Kokcydioidomikoza płucna, nie określona"
"631","B38.3","Kokcydioidomikoza skórna"
"632","B38.4","Kokcydioidomikozowe zapalenie opon mózgowych (G02.1*)"
"633","B38.7","Kokcydioidomikoza rozsiana"
"634","B38.8","Inne postacie kokcydioidomikozy"
"635","B38.9","Kokcydioidomikoza, nie określona"
"636","B39","Histoplazmoza"
"637","B39.0","Ostra płucna histoplazmoza (H.capsulatum)"
"638","B39.1","Przewlekła płucna histoplazmoza (H.capsulatum)"
"639","B39.2","Płucna histoplazmoza (H.capsulatum), nie określona"
"640","B39.3","Histoplazmoza rozsiana (H.capsulatum)"
"641","B39.4","Histoplazmoza (H.capsulatum), nie określona"
"642","B39.5","Histoplazmoza (H.duboisii)"
"643","B39.9","Histoplazmoza, nie określona"
"644","B40","Drożdżyca [blastomykoza]"
"645","B40.0","Ostra drożdżyca płucna"
"646","B40.1","Przewlekła drożdżyca płucna"
"647","B40.2","Drożdżyca płucna, nie określona"
"648","B40.3","Drożdżyca skórna"
"649","B40.7","Drożdżyca rozsiana"
"650","B40.8","Inne postacie drożdżycy"
"651","B40.9","Drożdżyca, nie określona"
"652","B41","Parakokcydioidomikoza"
"653","B41.0","Parakokcydioidomikoza płucna"
"654","B41.7","Parakokcydioidomikoza rozsiana"
"655","B41.8","Inne postacie parakokcydioidomikozy"
"656","B41.9","Parakokcydioidomikoza, nie określona"
"657","B42","Sporotrychoza"
"658","B42.0","Sporotrychoza płucna (J99.8*)"
"659","B42.1","Sporotrychoza limfatyczno-skórna"
"660","B42.7","Sporotrychoza rozsiana"
"661","B42.8","Inne postacie sporotrychozy"
"662","B42.9","Sporotrychoza, nie określona"
"663","B43","Chromomikoza i ropień feomykotyczny"
"664","B43.0","Chromomikoza skórna"
"665","B43.1","Feomykotyczny ropień mózgu"
"666","B43.2","Podskórny feomykotyczny ropień i torbiel"
"667","B43.8","Inne postacie chromomikozy"
"668","B43.9","Chromomikoza, nie określona"
"669","B44","Grzybica kropidlakowa [Aspergiloza]"
"670","B44.0","Inwazyjna grzybica kropidlakowa płuc"
"671","B44.1","Inne grzybice kropidlakowe płuc"
"672","B44.2","Grzybica kropidlakowa migdałków"
"673","B44.7","Grzybica kropidlakowa rozsiana"
"674","B44.8","Inne postacie grzybicy kropidlakowej"
"675","B44.9","Grzybica kropidlakowa, nie określona"
"676","B45","Kryptokokoza [cryptococcosis]"
"677","B45.0","Kryptokokoza płucna"
"678","B45.1","Kryptokokoza mózgowa"
"679","B45.2","Kryptokokoza skórna"
"680","B45.3","Kryptokokoza kostna"
"681","B45.7","Kryptokokoza rozsiana"
"682","B45.8","Inne postacie kryptokokozy"
"683","B45.9","Kryptokokoza, nie określona"
"684","B46","Mukormykoza [zygomycosis]"
"685","B46.0","Mukormykoza płucna"
"686","B46.1","Mukormykoza nosowo-mózgowa"
"687","B46.2","Mukormykoza żołądkowo-jelitowa"
"688","B46.3","Mukormykoza skórna"
"689","B46.4","Mukormykoza rozsiana"
"690","B46.5","Mukormykoza, nie określona"
"691","B46.8","Inne mukormikozy"
"692","B46.9","Mukormykoza, nie określona"
"693","B47","Maduromykoza"
"694","B47.0","Eumycetoma"
"695","B47.1","Grzybica madurska promienicza"
"696","B47.9","Maduromikoza, nie określona"
"697","B48","Inne grzybice niesklasyfikowane gdzie indziej"
"698","B48.0","Drożdżyca Lobo [Lobomycosis]"
"699","B48.1","Rinosporydioza"
"700","B48.2","Alleszerioza"
"701","B48.3","Geotrychoza"
"702","B48.4","Penicyloza"
"703","B48.7","\"Grzbice tzw.\"\"oportunistyczne\"\"\""
"704","B48.8","Inne określone grzybice"
"705","B49","Grzybice, nie określone"
"706","B50","Zimnica [malaria] wywołana przez Plasmodium falciparum"
"707","B50.0","Zimnica wywołana przez Plasmodium falciparum z powikłaniami mózgowymi"
"708","B50.8","Inne"
"709","B50.9","Zimnica wywołana przez Plasmodium falciparum, nie określona "
"710","B51","Zimnica [malaria] wywołana przez Plasmodium vivax"
"711","B51.0","Zimnica wywołana przez Plasmodium vivax z pęknięciem śledziony "
"712","B51.8","Zimnica wywołana przez Plasmodium vivax z innymi powikłaniami "
"713","B51.9","Zimnica wywołana przez Plasmodium vivax bez powikłań"
"714","B52","Zimnica [malaria] wywołana przez Plasmodium malariae"
"715","B52.0","Zimnica wywołana przez Plasmodium malariae z nefropatią"
"716","B52.8","Zimnica wywołana przez Plasmodium malariae z innymi powikłaniami"
"717","B52.9","Zimnica wywołana przez Plasmodium malariae bez powikłań"
"718","B53","Inne postacie zimnicy potwierdzone parazytologicznie"
"719","B53.0","Zimnica wywołana przez Plasmodium ovale"
"720","B53.1","Zimnica wywołana przez zarodźce małpie"
"721","B53.8","Inne postacie zimnicy potwierdzone parazytologicznie, niesklasyfikowane gdzie indziej"
"722","B54","Zimnica nie określona"
"723","B55","Leiszmanioza"
"724","B55.0","Leiszmanioza trzewna"
"725","B55.1","Leiszmanioza skórna"
"726","B55.2","Leiszmanioza skóry i błon śluzowych"
"727","B55.9","Leiszmanioza, nie określona"
"728","B56","Trypanosomoza afrykańska"
"729","B56.0","Trypanosomoza gambijska"
"730","B56.1","Trypanosomoza rodezyjska"
"731","B56.9","Trypanosomoza afrykańska, nie określona"
"732","B57","Choroba Chagasa"
"733","B57.0","Ostra choroba Chagasa z zajęciem serca (I41.2*, I98.1*)"
"734","B57.1","Ostra choroba Chagasa bez zajęcia serca"
"735","B57.2","Choroba Chagasa (przewlekła) z zajęciem serca (I41.2*, I98.1*) "
"736","B57.3","Choroba Chagasa (przewlekła) z zajęciem układu pokarmowego "
"737","B57.4","Choroba Chagasa (przewlekła) z zajęciem układu nerwowego "
"738","B57.5","Choroba Chagasa (przewlekła) z zajęciem innych narządów"
"739","B58","Toksoplazmoza"
"740","B58.0","Okulopatia toksoplazmozowa"
"741","B58.1","Toksoplazmozowe zapalenie wątroby (K77.0*)"
"742","B58.2","Toksoplazmozowe zapalenie opon mózgowych i mózgu (G05.2*) "
"743","B58.3","Toksoplazmoza płucna (J17.3*)"
"744","B58.8","Toksoplazmoza z zajęciem innych narządów"
"745","B58.9","Toksoplazmoza, nie określona"
"746","B59","Pneumocystoza"
"747","B60","Inne choroby pasożytnicze niesklasyfikowane gdzie indziej"
"748","B60.0","Babezjoza"
"749","B60.1","Akantameboza"
"750","B60.2","Neglerioza"
"751","B60.8","Inne określone choroby pasożytnicze"
"752","B64","Nie określone choroby pasożytnicze"
"753","B65","Schistosomoza [bilharcjoza]"
"754","B65.0","Schistosomoza wywołana przez Schistosoma hematobium (przywra krwi) [schistosomoza moczowa]"
"755","B65.1","Schistosomoza wywołana przez Schistosoma mansoni [schistosomiaza jelitowa]"
"756","B65.2","Schistosomoza wywołana przez Schistosoma japonicum"
"757","B65.3","Zapalenie skóry cerkariowe"
"758","B65.8","Inne schistosomozy"
"759","B65.9","Schistosomoza, nie określona"
"760","B66","Inne zakażenia przywrami"
"761","B66.0","Opistorchoza [opishorchiasis]"
"762","B66.1","Klonorchoza [clonorchiasis]"
"763","B66.2","Dikrocelioza [dicrocoeliasis]"
"764","B66.3","Fascioloza [Fasciolosis]"
"765","B66.4","Paragonimoza [paragonimosis]"
"766","B66.5","Fasciolopsoza [fasciolopsidosis]"
"767","B66.8","Inne określone zakażenia przywrami"
"768","B66.9","Zakażenie przywrami, nie określone"
"769","B67","Bąblowica [echinococcosis]"
"770","B67.0","Bąblowica wątroby wywołana przez E.granulosus"
"771","B67.1","Bąblowica płuc wywołana przez E.granulosus"
"772","B67.2","Bąblowica kości wywołana przez E.granulosus"
"773","B67.3","Bąblowica wywołana przez E.granulosus, o innym i mnogim umiejscowieniu"
"774","B67.4","Bąblowica wywołana przez E.granulosus, nie określona"
"775","B67.5","Bąblowica wątroby wywołana przez E.multilocularis"
"776","B67.6","Bąblowica wywołana przez E.multilocularis, o innym i mnogim umiejscowieniu"
"777","B67.7","Bąblowica wywołana przez E.multilocularis, nie określona "
"778","B67.8","Bąblowica wątroby, nie określona"
"779","B67.9","Bąblowica inna i nieokreślona"
"780","B68","Tasiemczyca"
"781","B68.0","Tasiemczyca wywołana przez tasiemca uzbrojonego (T.solium) "
"782","B68.1","Tasiemczyca wywołana przez tasiemca nieuzbrojonego (T.saginata) "
"783","B68.9","Tasiemczyca, nie określona"
"784","B69","Wągrzyca [cysticerkoza]"
"785","B69.0","Wągrzyca ośrodkowego układu nerwowego"
"786","B69.1","Wągrzyca oka"
"787","B69.8","Wągrzyca o innym umiejscowieniu"
"788","B69.9","Wągrzyca, nie określona"
"789","B70","Dyfilobotrioza [dyphyllobothriosis] i sparganoza [larwalna dyfilobotrioza]"
