1,"Abacavir + Lamivudine
Mylan","Abacavirum +
Lamivudinum",tabletki powlekane,"600 mg +
300 mg","30 tabl. w blistrze
30 tabl. w butelce
90 tabl.
60 tabl.","Rpz
Rpz
Rpz
Rpz","5909991292911
5909991292928
5909991292942
5909991292935",Mylan Laboratoires SAS,23429,"Lupin (Europe) Ltd.
Mylan S.A.S.
Hormosan Pharma GmbH","GB
FR
DE"
72,Aciprex,Escitalopramum,tabletki powlekane,5 mg,"7 tabl.
10 tabl.
14 tabl. (1 x 14)
14 tabl. (2 x 7)
20 tabl.
28 tabl. (2 x 14)
28 tabl. (4 x 7)
30 tabl. (3 x 10)
30 tabl.
56 tabl. (4 x 14)
56 tabl. (8 x 7)","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909990758869
5909990758876
5909990758883
5909990758890
5909990758906
5909990758944
5909990758951
5909990758968
5909990758975
5909990758982
5909990758999",Biofarm Sp. z o.o.,16361,"HBM Pharma s.r.o.
Biofarm Sp. z o.o.","SK
PL"
73,Aciprex,Escitalopramum,tabletki powlekane,10 mg,"7 tabl.
10 tabl.
14 tabl. (1 x 14)
14 tabl. (2 x 7)
20 tabl.
28 tabl. (2 x 14)
28 tabl. (4 x 7)
30 tabl. (3 x 10)
30 tabl.
56 tabl. (4 x 14)
56 tabl. (8 x 7)","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909990759002
5909990759057
5909990759064
5909990759071
5909990759088
5909990759095
5909990759101
5909990759156
5909990759163
5909990759170
5909990759187",Biofarm Sp. z o.o.,16362,"HBM Pharma s.r.o.
Biofarm Sp. z o.o.","SK
PL"
74,Acitren,Acitretinum,kapsułki twarde,10 mg,"30 kaps.
50 kaps.
100 kaps.","Rp
Rp
Rp","5909990907731
5909990907748
5909990907755",Sun-Farm Sp. z o.o.,18728,"mibe GmbH Arzneimittel
Sun-Farm Sp. z o.o.","DE
PL"
75,Acitren,Acitretinum,kapsułki twarde,25 mg,"30 kaps.
50 kaps.
100 kaps.","Rp
Rp
Rp","5909990907762
5909990907779
5909990907786",Sun-Farm Sp. z o.o.,18729,"mibe GmbH Arzneimittel
Sun-Farm Sp. z o.o.","DE
PL"
76,Acix 250,Aciclovirum,"proszek do
sporządzania
roztworu do infuzji",250 mg,10 fiol. proszku,Lz,5909990868018,Sandoz GmbH,8680,Salutas Pharma GmbH,DE
77,Acix 500,Aciclovirum,"proszek do
sporządzania
roztworu do infuzji",500 mg,10 fiol. proszku,Lz,5909990868117,Sandoz GmbH,8681,Salutas Pharma GmbH,DE
78,Aclexa,Celecoxibum,kapsułki twarde,100 mg,"10 kaps.
20 kaps.
30 kaps.
40 kaps.
50 kaps.
60 kaps.
90 kaps.
100 kaps.","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909991108359
5909991108366
5909991108373
5909991108380
5909991108397
5909991108403
5909991108427
5909991108434","Krka, d.d., Novo mesto",21832,"Krka, d.d., Novo mesto d.o.o.
Tad Pharma GmbH","SI
DE"
79,Aclexa,Celecoxibum,kapsułki twarde,200 mg,"10 kaps.
20 kaps.
30 kaps.
40 kaps.
50 kaps.
60 kaps.
90 kaps.
100 kaps.","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909991108441
5909991108458
5909991108465
5909991108472
5909991108489
5909991108496
5909991108502
5909991108526","Krka, d.d., Novo mesto",21833,"Krka, d.d., Novo mesto d.o.o.
TAD Pharma GmbH","SI
DE"
80,Aclotin,"Ticlopidini
hydrochloridum",tabletki powlekane,250 mg,"20 tabl.
60 tabl.","Rp
Rp","5909990667116
5909990334971","PharmaSwiss Ceska
Republika s.r.o.",6671,"ICN Polfa Rzeszów S.A.
Valeant sp. z o.o. sp. j.","PL
PL"
81,Acnatac,"Clindamycinum +
Tretinoinum",żel,"(10 mg +
0,25 mg)/g","1 tuba 30 g
1 tuba 60 g","Rp
Rp","5909991083502
5909991083533","Meda Pharma GmbH &
Co. KG",21435,"Meda Pharma GmbH & Co.
KG",DE
82,Acne-Derm,Acidum azelaicum,krem,200 mg/g,1 tuba 20 g,OTC,5909990862719,"Zakłady Farmaceutyczne
""UNIA"" Spółdzielnia Pracy",8627,"Zakłady Farmaceutyczne
""UNIA"" Spółdzielnia Pracy",PL
83,Acnelec,Adapalenum,krem,1 mg/g,1 op. 30 g,Rp,5909991058586,"PharmaSwiss Ceska
Republika s.r.o.",21111,"Przedsiębiorstwo
Farmaceutyczne Jelfa S.A.",PL
84,Acnelec,Adapalenum,żel,1 mg/g,1 op. 30 g,Rp,5909991058593,"PharmaSwiss Ceska
Republika s.r.o.",21112,"Przedsiębiorstwo
Farmaceutyczne Jelfa S.A.",PL
85,Acodin,"Dextromethorphani
hydrobromidum",tabletki,15 mg,"10 tabl.
30 tabl.","OTC
OTC","5909991067403
5909990404216",Sanofi-Aventis Sp. z o.o.,4042,"Sanofi-Aventis Sp. z o.o. w
Warszawie, Oddział w
Rzeszowie",PL
86,Acodin 150 Junior,"Dexpanthenolum +
Dextromethorphani
hydrobromidum",syrop,"(50 mg +
7,5 mg)/5 ml","1 butelka 100 ml
1 butelka 100 ml","Rp
Rp","5909990031610
5909990068197",Sanofi-Aventis Sp. z o.o.,316,"Sanofi-Aventis Sp. z o.o. w
Warszawie, Oddział w
Rzeszowie
Unither Liquid Manufacturing","PL
FR"
87,Acodin Duo,"Dexpanthenolum +
Dextromethorphani
hydrobromidum",syrop,"(50 mg + 15
mg)/5 ml","1 butelka 60 ml
1 butelka 100 ml
1 butelka 100 ml","OTC
OTC
OTC","5909991297985
5909990031719
5909990068180",Sanofi-Aventis Sp. z o.o.,317,"Sanofi-Aventis Sp. z o.o. w
Warszawie, Oddział w
Rzeszowie
Unither Liquid Manufacturing","PL
FR"
88,Aconitum Napellus,"Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","2CH, 4CH,
5CH, 7CH,
9CH, 12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 poj. 4 g granulek 2CH
1 poj. 4 g granulek 4CH
1 poj. 4 g granulek 5CH
1 poj. 4 g granulek 7CH
1 poj. 4 g granulek 9CH
1 poj. 4 g granulek 12CH
1 poj. 4 g granulek 15CH
1 poj. 4 g granulek 30CH
1 poj. 4 g granulek 200CH
1 poj. 4 g granulek 6K
1 poj. 4 g granulek 12K
1 poj. 4 g granulek 30K
1 poj. 4 g granulek 200K
1 poj. 4 g granulek 1MK
1 poj. 4 g granulek 10MK
1 poj. 4 g granulek 100MK
1 poj. 1 g granulek 2CH
1 poj. 1 g granulek 4CH
1 poj. 1 g granulek 5CH
1 poj. 1 g granulek 7CH
1 poj. 1 g granulek 9CH
1 poj. 1 g granulek 12CH
1 poj. 1 g granulek 15CH
1 poj. 1 g granulek 30CH
1 poj. 1 g granulek 200CH
1 poj. 1 g granulek 6K
1 poj. 1 g granulek 12K
1 poj. 1 g granulek 30K
1 poj. 1 g granulek 200K
1 poj. 1 g granulek 1MK
1 poj. 1 g granulek 10MK
1 poj. 1 g granulek 100MK
1 op. 60 ml kropli 2CH
1 op. 60 ml kropli 4CH
1 op. 60 ml kropli 5CH
1 op. 60 ml kropli 7CH
1 op. 60 ml kropli 9CH","Rp
Rp
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
Rp
Rp
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
Rp
Rp
OTC
OTC
OTC","5909997027418
5909997085463
5909997085470
5909997085487
5909997085494
5909997085500
5909997085517
5909997085524
5909997085531
5909997085548
5909997085555
5909997085562
5909997085579
5909997085586
5909997085593
5909997085609
5909997027425
5909997085616
5909997085623
5909997085630
5909997085647
5909997085654
5909997087313
5909997087320
5909997087337
5909997087344
5909997087351
5909997087368
5909997087375
5909997087382
5909997087399
5909997087405
5909997027449
5909997087412
5909997087429
5909997087436
5909997087443",Boiron SA,19324,"Boiron SA
Boiron SA","FR
FR"
88,Aconitum Napellus,"Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","2CH, 4CH,
5CH, 7CH,
9CH, 12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 op. 60 ml kropli 12CH
1 op. 60 ml kropli 15CH
1 op. 60 ml kropli 30CH
1 op. 60 ml kropli 200CH
1 op. 60 ml kropli 6K
1 op. 60 ml kropli 12K
1 op. 60 ml kropli 30K
1 op. 60 ml kropli 200K
1 op. 60 ml kropli 1MK
1 op. 60 ml kropli 10MK
1 op. 60 ml kropli 100MK","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909997087450
5909997087467
5909997087474
5909997087481
5909997087498
5909997087504
5909997087511
5909997087528
5909997087535
5909997087542
5909997087559",Boiron SA,19324,"Boiron SA
Boiron SA","FR
FR"
89,Actaea Racemosa,"Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","2CH, 4CH,
5CH, 7CH,
9CH, 12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 poj. 4 g granulek 2CH
1 poj. 4 g granulek 4CH
1 poj. 4 g granulek 5CH
1 poj. 4 g granulek 7CH
1 poj. 4 g granulek 9CH
1 poj. 4 g granulek 12CH
1 poj. 4 g granulek 15CH
1 poj. 4 g granulek 30CH
1 poj. 4 g granulek 200CH
1 poj. 4 g granulek 6K
1 poj. 4 g granulek 12K
1 poj. 4 g granulek 30K
1 poj. 4 g granulek 200K
1 poj. 4 g granulek 1MK
1 poj. 4 g granulek 10MK
1 poj. 4 g granulek 100MK
1 poj. 1 g granulek 2CH
1 poj. 1 g granulek 4CH
1 poj. 1 g granulek 5CH
1 poj. 1 g granulek 7CH
1 poj. 1 g granulek 9CH
1 poj. 1 g granulek 12CH
1 poj. 1 g granulek 15CH
1 poj. 1 g granulek 30CH
1 poj. 1 g granulek 200CH
1 poj. 1 g granulek 6K
1 poj. 1 g granulek 12K
1 poj. 1 g granulek 30K
1 poj. 1 g granulek 200K
1 poj. 1 g granulek 1MK
1 poj. 1 g granulek 10MK
1 poj. 1 g granulek 100MK
1 op. 60 ml kropli 2CH
1 op. 60 ml kropli 4CH
1 op. 60 ml kropli 5CH
1 op. 60 ml kropli 7CH
1 op. 60 ml kropli 9CH","Rp
Rp
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
Rp
Rp
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
Rp
Rp
OTC
OTC
OTC","5909997034904
5909997087566
5909997087573
5909997087580
5909997087597
5909997087603
5909997087610
5909997087627
5909997087634
5909997087641
5909997087658
5909997087665
5909997087672
5909997087689
5909997087696
5909997087702
5909997034911
5909997087719
5909997087726
5909997087733
5909997087740
5909997087757
5909997087764
5909997087771
5909997087788
5909997087795
5909997087801
5909997087818
5909997087825
5909997087832
5909997087849
5909997087856
5909997034935
5909997089515
5909997089522
5909997089539
5909997089546",Boiron SA,19280,"Boiron SA
Boiron SA","FR
FR"
89,Actaea Racemosa,"Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","2CH, 4CH,
5CH, 7CH,
9CH, 12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 op. 60 ml kropli 12CH
1 op. 60 ml kropli 15CH
1 op. 60 ml kropli 30CH
1 op. 60 ml kropli 200CH
1 op. 60 ml kropli 6K
1 op. 60 ml kropli 12K
1 op. 60 ml kropli 30K
1 op. 60 ml kropli 200K
1 op. 60 ml kropli 1MK
1 op. 60 ml kropli 10MK
1 op. 60 ml kropli 100MK","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909997089553
5909997089560
5909997089577
5909997089584
5909997089591
5909997089607
5909997089614
5909997089621
5909997089638
5909997089645
5909997089652",Boiron SA,19280,"Boiron SA
Boiron SA","FR
FR"
90,Actarosin,Rosuvastatinum,tabletki powlekane,5 mg,"28 tabl.
30 tabl.
56 tabl.
60 tabl.","Rp
Rp
Rp
Rp","5909990979356
5909990979363
5909990979370
5909990979387",Actavis Group PTC ehf.,20176,Actavis Ltd.,MT
91,Actarosin,Rosuvastatinum,tabletki powlekane,10 mg,"28 tabl.
30 tabl.
56 tabl.
60 tabl.","Rp
Rp
Rp
Rp","5909990979394
5909990979400
5909990979479
5909990979486",Actavis Group PTC ehf.,20177,Actavis Ltd.,MT
92,Actarosin,Rosuvastatinum,tabletki powlekane,20 mg,"28 tabl.
30 tabl.
56 tabl.
60 tabl.","Rp
Rp
Rp
Rp","5909990979493
5909990979509
5909990979578
5909990979585",Actavis Group PTC ehf.,20178,Actavis Ltd.,MT
93,Actarosin,Rosuvastatinum,tabletki powlekane,40 mg,"28 tabl.
30 tabl.
56 tabl.
60 tabl.","Rp
Rp
Rp
Rp","5909990979592
5909990979608
5909990979677
5909990979684",Actavis Group PTC ehf.,20179,Actavis Ltd.,MT
94,Actaven,Isotretinoinum,kapsułki miękkie,10 mg,"30 kaps.
60 kaps.
90 kaps.
100 kaps.","Rp
Rp
Rp
Rp","5909991097646
5909991097653
5909991139186
5909991097660",Actavis Group PTC ehf.,21632,Actavis Group PTC ehf.,IS
95,Actaven,Isotretinoinum,kapsułki miękkie,20 mg,"30 kaps.
60 kaps.
90 kaps.
100 kaps.","Rp
Rp
Rp
Rp","5909991097677
5909991097684
5909991139223
5909991097691",Actavis Group PTC ehf.,21633,Actavis Group PTC ehf.,IS
96,Actelsar,Telmisartanum,tabletki,40 mg,"28 tabl.
30 tabl.
56 tabl.","Rp
Rp
Rp","5909990891832
5909990891849
5909990891856",Actavis Group PTC ehf.,18505,"Actavis ehf.
Actavis Ltd.","IS
MT"
97,Actelsar,Telmisartanum,tabletki,80 mg,"28 tabl.
30 tabl.
56 tabl.","Rp
Rp
Rp","5909990891863
5909990891870
5909990891887",Actavis Group PTC ehf.,18506,"Actavis ehf.
Actavis Ltd.","IS
MT"
98,Act-HiB,"Vaccinum haemophili
stirpe b coniugatum
Szczepionka przeciw
zakażeniom haemophilus
typ b, skoniugowana","proszek i
rozpuszczalnik do
sporządzania
roztworu do
wstrzykiwań",,"1 fiol. proszku + amp.-
strzyk. rozp. + igła
1 fiol. proszku + amp.-
strzyk. rozp. bez igły
1 fiol. proszku + amp.-
strzyk. rozp. + 2 igły","Rp
Rp
Rp","5909990346813
5909990616053
5909990616480",Sanofi Pasteur S.A.,3468,Sanofi Pasteur S.A.,FR
99,Actifed,"Triprolidini
hydrochloridum +
Pseudoephedrini
hydrochloridum +
Dextromethorphani
hydrobromidum",syrop,"(1,25 mg +
30 mg + 10
mg)/5 ml",1 butelka 100 ml,OTC,5909990486212,"McNeil Products Limited
C/O Johnson & Johnson
Limited",4862,"Glaxo Wellcome Operations
Famar Orleans","GB
FR"
100,Actikerall,"Fluorouracilum + Acidum
salicylicum",roztwór na skórę,"(5 mg + 100
mg)/g",1 op. 25 ml,Rp,5909990981601,Almirall Hermal GmbH,20254,Almirall Hermal GmbH,DE
101,Actilyse 10,Alteplasum,"proszek i
rozpuszczalnik do
sporządzania
roztworu do infuzji",10 mg,1 fiol. proszku + rozp. 10 ml,Lz,5909990688418,"Boehringer Ingelheim
International GmbH",6884,"Boehringer Ingelheim
Pharma GmbH & Co. KG",DE
102,Actilyse 20,Alteplasum,"proszek i
rozpuszczalnik do
sporządzania
roztworu do infuzji",20 mg,1 fiol. proszku + rozp. 20 ml,Lz,5909990031412,"Boehringer Ingelheim
International GmbH",314,"Boehringer Ingelheim
Pharma GmbH & Co. KG",DE
103,Actilyse 50,Alteplasum,"proszek i
rozpuszczalnik do
sporządzania
roztworu do infuzji",50 mg,1 fiol. proszku + rozp. 50 ml,Lz,5909990024810,"Boehringer Ingelheim
International GmbH",248,"Boehringer Ingelheim
Pharma GmbH & Co. KG",DE
104,Actisept,Povidonum iodinatum,krem,100 mg/g,"1 op. 20 g
10 op. 1 g","OTC
OTC","5909990837717
5909990931958","Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",8377,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
105,ACTI-trin,"Triprolidini
hydrochloridum +
Pseudoephedrini
hydrochloridum +
Dextromethorphani
hydrobromidum",syrop,"(1,25 mg +
30 mg + 10
mg)/5 ml",1 butelka 100 ml,OTC,5909991040819,"Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",10408,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
106,Activelle,"Estradiolum +
Norethisteronum",tabletki powlekane,"1 mg + 0,5
mg",28 tabl.,Rp,5909990451210,Novo Nordisk A/S,4512,Novo Nordisk A/S,DK
107,Acular,Ketorolacum,"krople do oczu,
roztwór",5 mg/ml,"1 butelka 3 ml
1 butelka 5 ml
1 butelka 10 ml","Rp
Rp
Rp","5909991132712
5909991132729
5909991132736","Allergan Pharmaceuticals
Ireland",11327,"Allergan Pharmaceuticals
Ireland",IE
108,Acurenal,Quinaprilum,tabletki powlekane,5 mg,30 tabl.,Rp,5909991125417,"PharmaSwiss Ceska
Republika s.r.o.",11254,"ICN Polfa Rzeszów S.A.
Valeant sp. z o.o. sp. j.","PL
PL"
109,Acurenal,Quinaprilum,tabletki powlekane,10 mg,30 tabl.,Rp,5909991125516,"PharmaSwiss Ceska
Republika s.r.o.",11255,ICN Polfa Rzeszów S.A.,PL
110,Acurenal,Quinaprilum,tabletki powlekane,20 mg,30 tabl.,Rp,5909991125615,"PharmaSwiss Ceska
Republika s.r.o.",11256,"ICN Polfa Rzeszów S.A.
Valeant sp. z o.o. sp. j.","PL
PL"
111,Acurenal,Quinaprilum,tabletki powlekane,40 mg,30 tabl.,Rp,5909990953882,"PharmaSwiss Ceska
Republika s.r.o.",19824,"ICN Polfa Rzeszów S.A.
Valeant sp. z o.o. sp. j.","PL
PL"
112,Acutral,"Tramadoli
hydrochloridum +
Paracetamolum",tabletki powlekane,"37,5 mg +
325 mg","2 tabl.
10 tabl.
20 tabl.
30 tabl.
50 tabl.","Rp
Rp
Rp
Rp
Rp","5909991119010
5909991119027
5909991119034
5909991119041
5909990835751",STADA Arzneimittel AG,11190,"Gruenenthal GmbH
STADA Arzneimittel AG
Farmaceutici Formenti
S.p.A.
Gruenenthal GmbH","DE
DE
IT
DE"
113,Adacel,"Szczepionka przeciw
błonicy, tężcowi i
krztuścowi
(bezkomórkowa,
złożona), adsorbowana,
o zmniejszonej
zawartości antygenów","zawiesina do
wstrzykiwań",-,"1 fiol.
10 fiol.","Rp
Rp","5909990781508
5909990781546",Sanofi Pasteur S.A.,16803,"Sanofi Pasteur S.A.
Sanofi-Aventis Zrt.","FR
HU"
114,Adacel,"Szczepionka przeciw
błonicy, tężcowi i
krztuścowi
(bezkomórkowa,
złożona), adsorbowana,
o zmniejszonej
zawartości antygenów","zawiesina do
wstrzykiwań w
ampułko-
strzykawce",,"1 amp.-strzyk. 0,5 ml bez
igły
1 amp.-strzyk. 0,5 ml z igłą
1 amp.-strzyk. 0,5 ml z 2
igłami
10 amp.-strzyk. 0,5 ml bez
igieł
10 amp.-strzyk. 0,5 ml z
igłami
10 amp.-strzyk. 0,5 ml z 2
igłami","Rp
Rp
Rp
Rp
Rp
Rp","5909991288358
5909991288341
5909991288365
5909991288372
5909991288389
5909991288396",Sanofi Pasteur S.A.,23372,"Sanofi Pasteur S.A.
Sanofi-Aventis Zrt.","FR
HU"
115,Adamon SR 50,"Tramadoli
hydrochloridum","kapsułki o
przedłużonym
uwalnianiu",50 mg,"10 kaps.
30 kaps.
50 kaps.","Rp
Rp
Rp","5909990936014
5909990936021
5909990936038","Meda Pharma GmbH &
Co. KG",9360,Temmler Pharma GmbH,DE
116,Adamon SR 100,"Tramadoli
hydrochloridum","kapsułki o
przedłużonym
uwalnianiu",100 mg,"10 kaps.
30 kaps.
50 kaps.","Rp
Rp
Rp","5909990936113
5909990936120
5909990936137","Meda Pharma GmbH &
Co. KG",9361,Temmler Pharma GmbH,DE
117,Adamon SR 150,"Tramadoli
hydrochloridum","kapsułki o
przedłużonym
uwalnianiu",150 mg,"10 kaps.
30 kaps.
50 kaps.","Rp
Rp
Rp","5909990936212
5909990936229
5909990936236","Meda Pharma GmbH &
Co. KG",9362,Temmler Pharma GmbH,DE
118,Adamon SR 200,"Tramadoli
hydrochloridum","kapsułki o
przedłużonym
uwalnianiu",200 mg,"10 kaps.
30 kaps.
50 kaps.","Rp
Rp
Rp","5909990936311
5909990936328
5909990936335","Meda Pharma GmbH &
Co. KG",9363,Temmler Pharma GmbH,DE
119,Adartrel,Ropinirolum,tabletki powlekane,"0,25 mg","2 tabl.
12 tabl.","Rp
Rp","5909990620326
5909990620333","GlaxoSmithKline Export
Ltd",12423,"SmithKline Beecham
Pharmaceuticals
Glaxo Wellcome S.A.","GB
ES"
120,Adartrel,Ropinirolum,tabletki powlekane,"0,5 mg","28 tabl.
84 tabl.","Rp
Rp","5909990620340
5909990620555","GlaxoSmithKline Export
Ltd",12424,"Smith Kline Beecham
Pharmaceuticals
Glaxo Wellcome S.A.","GB
ES"
121,Adartrel,Ropinirolum,tabletki powlekane,2 mg,"28 tabl.
84 tabl.","Rp
Rp","5909990620609
5909990620616","GlaxoSmithKline Export
Ltd",12426,"Smith Kline Beecham
Pharmaceuticals
Glaxo Wellcome S.A.","GB
ES"
122,Adaster,Finasteridum,tabletki powlekane,5 mg,"10 tabl.
14 tabl.
15 tabl.
20 tabl.
28 tabl.
30 tabl.
45 tabl.
50 tabl.
60 tabl.
90 tabl.
98 tabl.
100 tabl.
120 tabl.","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909990711871
5909990711888
5909990711895
5909990711901
5909990711932
5909990711949
5909990711956
5909990711963
5909990711970
5909990711987
5909990711994
5909990712007
5909990712021",Adamed Sp. z o.o.,15587,"Milpharm Limited
FAREVA AMBOISE","GB
FR"
123,Adatam,"Tamsulosini
hydrochloridum","kapsułki o
zmodyfikowanym
uwalnianiu, twarde","0,4 mg","30 kaps.
60 kaps.
90 kaps.","Rp
Rp
Rp","5909990622726
5909990622733
5906414001501",Adamed Sp. z o.o.,12477,"A. Menarini Manufacturing
Logistics and services S.r.l.
Menarini-Von Heyden GmbH
Synthon Hispania S.L.
Synthon B.V.","IT
DE
ES
NL"
124,Adavin,Nicergolinum,tabletki drażowane,10 mg,"30 tabl.
50 tabl.","Rp
Rp","5909990172412
5909990172429",Sandoz GmbH,1724,"LEK S.A.
Lek Pharmaceuticals d.d.","PL
SI"
125,Addamel N,"Roztwór pierwiastków
śladowych","koncentrat do
sporządzania
roztworu do infuzji",,20 amp. 10 ml,Lz,5909990271818,Fresenius Kabi AB,2718,Fresenius Kabi Norge  AS,NO
126,Addiphos,"Kalii
dihydrogenophosphas +
Natrii
hydrogenophosphas +
Kalii hydroxidum","koncentrat do
sporządzania
roztworu do infuzji","(170,1 mg +
133,5 mg +
14 mg)/ml",10 fiol. 20 ml,Lz,5909990271719,Fresenius Kabi AB,2717,Fresenius Kabi Norge AS,NO
127,Adeksa,Acarbosum,tabletki,50 mg,"30 tabl.
60 tabl.
90 tabl.","Rp
Rp
Rp","5909990893386
5909990893393
5909990893409",Polfarmex S.A.,18537,Polfarmex S.A.,PL
128,Adeksa,Acarbosum,tabletki,100 mg,"30 tabl.
60 tabl.
90 tabl.","Rp
Rp
Rp","5909990893423
5909990893430
5909990893447",Polfarmex S.A.,18538,Polfarmex S.A.,PL
129,Adenocor,Adenosinum,"roztwór do
wstrzykiwań",3 mg/ml,6 fiol. 2 ml,Lz,5909990374717,Sanofi-Aventis France,3747,"Famar Health care Services
Madrid, S.A.U.",ES
130,Adenosine Kabi,Adenosinum,"roztwór do
wstrzykiwań w
ampułko-
strzykawce",3 mg/ml,"1 amp.-strzyk. 1 ml
1 amp.-strzyk. 2 ml
1 amp.-strzyk. 4 ml
6 amp.-strzyk. 1 ml
6 amp.-strzyk. 2 ml
6 amp.-strzyk. 4 ml
10 amp.-strzyk. 1 ml
10 amp.-strzyk. 2 ml
10 amp.-strzyk. 4 ml","Lz
Lz
Lz
Lz
Lz
Lz
Lz
Lz
Lz","5909991253561
5909991253578
5909991253554
5909991253608
5909991253592
5909991253585
5909991253622
5909991253639
5909991253615","Fresenius Kabi Polska
Sp. z o.o.",22867,"Fresenius Kabi Austria
GmbH",AT
131,Adepend,"Naltrexoni
hydrochloridum",tabletki powlekane,50 mg,"7 tabl.
14 tabl.
28 tabl.","Rp
Rp
Rp","5909990823048
5909990823055
5909990823062","Orpha-Devel Handels und
Vertriebs GmbH",17607,"Haupt Pharma
Wolfratshausen GmbH
Amomed Pharma GmbH","DE
AT"
132,Adin,Desmopressinum,liofilizat doustny,60 mcg,"10 szt.
30 szt.
100 szt.","Rp
Rp
Rp","5909991235130
5909991235147
5909991235154",Ferring Lečiva a.s.,22649,Ferring GmbH,DE
133,Adin,Desmopressinum,liofilizat doustny,120 mcg,"10 szt.
20 szt.
100 szt.","Rp
Rp
Rp","5909991235161
5909991235178
5909991225513",Ferring Lečiva a.s.,22650,Ferring GmbH,DE
134,Adin,Desmopressinum,liofilizat doustny,240 mcg,"10 szt.
20 szt.
100 szt.","Rp
Rp
Rp","5909991235185
5909991235192
5909991235208",Ferring Lečiva a.s.,22651,Ferring GmbH,DE
135,Adipine,Amlodipinum,tabletki,5 mg,"30 tabl.
50 tabl.
100 tabl.
300 tabl.
500 tabl.","Rp
Rp
Rp
Rp
Rp","5909990642311
5909990642328
5909990642335
5909990642342
5909990642359","PharmaSwiss Ceska
Republika s.r.o.",14516,"Specifar SA
ICN Polfa Rzeszów S.A.
Valeant sp. z o.o. sp. j.","GR
PL
PL"
136,Adipine,Amlodipinum,tabletki,10 mg,"30 tabl.
50 tabl.
100 tabl.
500 tabl.","Rp
Rp
Rp
Rp","5909990642267
5909990642274
5909990642281
5909990642298","PharmaSwiss Ceska
Republika s.r.o.",14517,"Specifar SA
ICN Polfa Rzeszów S.A.
Valeant sp. z o.o. sp. j.","GR
PL
PL"
137,Adrenalina Aguettant,Adrenalinum,"roztwór do
wstrzykiwań w
ampułko-
strzykawce",1 mg/10 ml,"1 amp.-strzyk.
10 amp.-strzyk.","Rp
Rp","5909991282844
5909991282851",Laboratoire Aguettant,23296,Laboratoire Aguettant,FR
138,Adrenalina WZF,Adrenalinum,"roztwór do
wstrzykiwań","300 mcg/0,3
ml","1 amp.-strzyk. 1 ml
2 amp.-strzyk. 1 ml","Rp
Rp","5909991069711
5909991291440","Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.",10697,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.",PL
139,"Adrenalina WZF 0,1%",Adrenalinum,"roztwór do
wstrzykiwań",1 mg/ml,10 amp. 1 ml,Rp,5909990182510,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.",1825,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.",PL
140,Adriblastina PFS,"Doxorubicini
hydrochloridum","roztwór do
wstrzykiwań",2 mg/ml,"1 fiol. 5 ml
1 fiol. 25 ml
1 fiol. 100 ml","Lz
Lz
Lz","5909990471010
5909990471027
5909990929177",Pfizer Europe MA EEIG,4710,Pfizer (Perth) Pty Limited,AU
